fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Sandvik;Beijer Ref;164;160;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Pirelli;Dunlop;154;137;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Festool;Volvo;101;99;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tetra Pak;NIBE;75;74;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;SKF;Saab;119;89;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Stanley;Bahco;183;140;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Securitas;Autoliv;92;73;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Haldex;DeWalt;139;102;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lindab;SSAB;67;48;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Indutrade;Loomis;48;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mölnlycke;3M;177;124;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Elekta;Tetra Pak;54;75;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Loomis;Lindab;29;67;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;SSAB;Securitas;48;92;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Autoliv;Scania;73;115;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hexpol;Elekta;18;54;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Concentric;NIBE;15;74;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Loomis;Securitas;29;92;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;SSAB;Mölnlycke;48;177;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Autoliv;Gunnebo;73;262;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Elekta;Sandvik;54;164;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lindab;Mölnlycke;67;177;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Volvo;Gunnebo;99;262;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Concentric;Husqvarna;15;337;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hexpol;Gunnebo;18;262;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Husqvarna;Assa Abloy;337;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Pirelli;Hexpol;154;18;år;Hur många år skiljer dem åt?
