fråga;källa;år
Vilket av märkena är äldst?;återanvänt verifierat märke Pfizer (ålder 177) + SEB (ålder 170);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Systemair (ålder 52) + Microsoft (ålder 51);2026
Vilket av märkena är äldst?;återanvänt verifierat märke ASML (ålder 42) + Calm (ålder 14);2026
Vilket av märkena är äldst?;återanvänt verifierat märke AT&T (ålder 141) + Mango (ålder 42);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Boeing (ålder 110) + Sony (ålder 80);2026
Vilket av märkena är äldst?;återanvänt verifierat märke General Electric (ålder 134) + LG (ålder 68);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Sandvik (ålder 164) + Volvo (ålder 99);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Atlas Copco (ålder 153) + Scania (ålder 115);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Samsung (ålder 88) + Sega (ålder 66);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Roche (ålder 130) + Novo Nordisk (ålder 103);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Bose (ålder 62) + Ferrari (ålder 79);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Citizen (ålder 108) + Hultafors (ålder 143);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Bank of America (ålder 122) + Deutsche Bank (ålder 156);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Nintendo (ålder 137) + EA (ålder 44);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Konami (ålder 57) + Hoka (ålder 17);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Electrolux (ålder 107) + Tobii (ålder 25);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Reebok (ålder 68) + Anker (ålder 15);2026
Vilket av märkena är äldst?;återanvänt verifierat märke DHL (ålder 57) + FedEx (ålder 55);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Lamborghini (ålder 63) + Oppo (ålder 22);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Yamaha (ålder 139) + Kawasaki (ålder 130);2026
Vilket av märkena är äldst?;återanvänt verifierat märke BASF (ålder 161) + Huawei (ålder 39);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Berkshire Hathaway (ålder 187) + OpenAI (ålder 11);2026
Vilket av märkena är äldst?;återanvänt verifierat märke State Street (ålder 234) + Northvolt (ålder 10);2026
Vilket av märkena är äldst?;återanvänt verifierat märke DuPont (ålder 224) + Anthropic (ålder 5);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Nordea (ålder 206) + Polestar (ålder 9);2026
