fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Boeing;IBM;110;115;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bosch;Michelin;140;137;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Goldman Sachs;MetLife;157;158;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Deutsche Bank;Continental;156;155;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Salesforce;Cisco;27;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nvidia;Stripe;33;16;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;BlackRock;Intel;38;58;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Fidelity;Vanguard;80;51;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Oracle;PayPal;49;28;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Gilead;AMD;39;57;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Repsol;Petrobras;39;73;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;DSV;Camfil;50;63;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Wells Fargo;Bank of America;174;122;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Billerud;AXA;143;210;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hilti;Goodyear;85;128;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Biogen;Eli Lilly;48;150;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;UPS;Juniper Networks;119;30;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Charles Schwab;Alfa Laval;55;143;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Chevron;DHL;147;57;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Teva;AkzoNobel;125;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Henkel;Vanguard;150;51;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Panasonic;Red Hat;108;33;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bridgestone;ING;95;35;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Wells Fargo;Confluent;174;12;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;MongoDB;Barclays;19;336;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Coinbase;AXA;14;210;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;JPMorgan;Workday;155;21;år;Hur många år skiljer dem åt?
