fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Hisense;Brembo;57;65;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Acer;TCL;50;45;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Stanley;Anker;183;15;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;AXA;Honor;210;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vivo;Westpac;17;209;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sonos;Hilti;24;85;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bitdefender;Nikon;25;109;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;McAfee;Commonwealth Bank;39;115;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Liberty Mutual;Kaspersky;114;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Netgear;DeWalt;30;102;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Festool;Oppo;101;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Avast;Crédit Agricole;38;132;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Fortinet;BlackRock;26;38;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;eToro;Sentry;19;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Discover;Corsair;41;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Razer;Capital One;21;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Wise;Trading 212;15;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Venmo;Nubank;17;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Kraken;Revolut;15;11;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Chime;Monzo;14;11;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Visa;E*Trade;68;34;år;Hur många år skiljer dem åt?
