fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Bitbucket;Trello;18;15;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Namecheap;GoDaddy;26;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Wix;SendGrid;20;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Calendly;Algolia;13;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Kraken;Binance;15;9;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Chime;eToro;14;19;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Unity;Intercom;22;15;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Plaid;HostGator;13;24;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;National Instruments;TomTom;50;35;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mahindra;Kenworth;81;103;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Geely;Tata Motors;40;81;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;JetBrains;Shopify;26;20;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Webflow;Bluehost;13;23;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Daihatsu;Freightliner;119;84;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Miro;E*Trade;15;44;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;PTC;Klaviyo;41;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sanity;TomTom;9;35;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Cloudinary;Mahindra;14;81;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Kenworth;PTC;103;41;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Webflow;Geely;13;40;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Todoist;Peterbilt;19;87;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;N26;Daihatsu;13;119;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Braze;Isuzu;15;110;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Airtable;General Electric;14;134;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sanity;Tata Motors;9;81;år;Hur många år skiljer dem åt?
