fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;BASF;Sherwin-Williams;161;160;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Micron;National Instruments;48;50;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Maersk;Baker Hughes;122;119;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Datadog;Cloudflare;16;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;SAP;Citrix;54;37;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Okta;ServiceNow;17;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Halliburton;SAP;107;54;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Siemens;Parker Hannifin;179;109;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Amgen;Boliden;46;102;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Air Liquide;Ansys;124;56;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Regeneron;Sanofi;38;53;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Siemens;Rockwell Automation;179;123;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dow;Generali;129;195;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Berkshire Hathaway;Kuehne+Nagel;187;136;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Takeda;Merck;245;358;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Micron;Snowflake;48;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Cloudflare;Western Digital;17;56;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Getinge;SK Hynix;122;43;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Datadog;Western Digital;16;56;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;ServiceNow;Epiroc;22;8;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Keysight;Autodesk;12;44;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Air Liquide;LyondellBasell;124;19;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hexagon;Boliden;34;102;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Merck;Thyssenkrupp;358;27;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Okta;Generali;17;195;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Atlas Copco;Snowflake;153;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;HashiCorp;Prudential;14;178;år;Hur många år skiljer dem åt?
