fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Birkenstock;Realme;252;8;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;OnePlus;Burberry;13;170;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Le Coq Sportif;Gymshark;144;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Xiaomi;Yamaha;16;139;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Carhartt;Crocs;137;24;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lululemon;Lee;28;137;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Saucony;Under Armour;128;30;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;DC Shoes;New Balance;32;120;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Converse;Volcom;118;35;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Arc'teryx;Suzuki;37;117;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Fila;Huawei;115;39;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hoka;Brooks;17;112;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ralph Lauren;Calvin Klein;59;58;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Guess;Mango;45;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vans;Quiksilver;60;57;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Rip Curl;Champion;57;107;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hugo Boss;Billabong;102;53;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lonely Planet;Umbro;53;102;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lacoste;Zara;93;51;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Gap;Columbia;57;88;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Asics;Skechers;77;34;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tommy Hilfiger;Wrangler;41;79;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Timberland;Diesel;74;48;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Uniqlo;Reebok;42;68;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;The North Face;Urban Outfitters;60;56;år;Hur många år skiljer dem åt?
