fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Burberry;Santander;170;169;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Breitling;Bristol Myers Squibb;142;139;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Investor AB;Phillips 66;110;109;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Salvatore Ferragamo;Air France;99;93;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Porsche;Uniqlo;78;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Zara;Kinnevik;51;90;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nolato;Westermo;88;51;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bure Equity;Ralph Lauren;34;59;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Calvin Klein;Pagani;58;34;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Norwegian;Lotus;33;74;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Guess;Kindred Group;45;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Heimstaden;Capcom;28;47;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dacia;Smart;60;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vans;Smeg;60;78;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ryanair;ConocoPhillips;42;24;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Plejd;Mini;17;67;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nederman;Roblox;82;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;GitHub;VBG Group;18;75;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Timberland;Riot Games;74;20;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Unity;Garo;22;87;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;JM;Kraken;81;15;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;DigitalOcean;Thule;15;84;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Kinnarps;Trello;84;15;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Perplexity;Pågen;4;148;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Swedish Match;Vimian;111;5;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nothing;Wahl;6;107;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Heart Aerospace;Vitamix;8;105;år;Hur många år skiljer dem åt?
