fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Logitech;Adobe;45;44;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Asus;Dell;37;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dropbox;Mixpanel;19;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Amplitude;Contentful;14;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Razer;Acer;21;50;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Corsair;Lenovo;32;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mailchimp;Asus;25;37;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Auth0;TP-Link;13;30;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Notion;Mailchimp;13;25;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Box;Postman;21;12;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Netlify;Venmo;12;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Affirm;PlanetScale;14;8;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Trading 212;Figma;22;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Loom;Mixpanel;11;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Razer;Retool;21;9;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;DAF;Monzo;98;11;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sketch;HP;16;87;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Adobe;Render;44;8;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Strapi;Logitech;10;45;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Acer;Postman;50;12;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Webull;Dell;9;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Supabase;Corsair;6;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Render;Basecamp;8;27;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;TP-Link;ClickUp;30;9;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Daihatsu;Linear;119;7;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Kenworth;Framer;103;12;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Webull;Isuzu;9;110;år;Hur många år skiljer dem åt?
