fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Bungie;Take-Two;35;33;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Atari;Konami;54;57;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Asana;Okta;18;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Airtable;Notion;14;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bose;Hamilton;62;134;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Citizen;Bowers & Wilkins;108;60;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Swatch;Casio;43;69;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sega;Fossil;66;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Harman Kardon;Bethesda;73;40;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Figma;Sonos;14;24;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;GoPro;Revolut;24;11;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;SoFi;Roblox;15;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Beats;Netlify;20;12;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Plaid;Klipsch;14;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;JBL;DJI;80;20;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Zynga;Bandai;19;76;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Polaroid;Niantic;89;16;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Anker;Bang & Olufsen;15;101;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Supercell;Strapi;16;11;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Telegram;Hublot;13;46;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Linear;Leica;7;157;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Longines;Supabase;194;6;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vercel;Seiko;11;145;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tissot;Monzo;173;11;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Signal;Pinterest;12;16;år;Hur många år skiljer dem åt?
