fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Pfizer;SEB;177;170;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Systemair;Microsoft;52;51;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;ASML;Calm;42;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;AT&T;Mango;141;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Boeing;Sony;110;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;General Electric;LG;134;68;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sandvik;Volvo;164;99;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Atlas Copco;Scania;153;115;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Samsung;Sega;88;66;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Roche;Novo Nordisk;130;103;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bose;Ferrari;62;79;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Citizen;Hultafors;108;143;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bank of America;Deutsche Bank;122;156;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nintendo;EA;137;44;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Konami;Hoka;57;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Electrolux;Tobii;107;25;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Reebok;Anker;68;15;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;DHL;FedEx;57;55;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lamborghini;Oppo;63;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Yamaha;Kawasaki;139;130;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;BASF;Huawei;161;39;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Berkshire Hathaway;OpenAI;187;11;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;State Street;Northvolt;234;10;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;DuPont;Anthropic;224;5;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nordea;Polestar;206;9;år;Hur många år skiljer dem åt?
