fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Société Générale;BNP Paribas;162;178;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;American Express;Citi;176;214;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sherwin-Williams;Linde;160;147;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Seagate;PTC;48;41;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Standard Chartered;Automattic;57;21;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ansys;Marvell;56;31;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;SUSE;National Instruments;34;50;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Interactive Brokers;GSK;48;26;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;SanDisk;Citi;38;214;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Scotiabank;BP;194;117;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;TotalEnergies;HSBC;102;161;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Boehringer Ingelheim;Geico;141;90;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Amgen;Liberty Mutual;46;114;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Regeneron;Schlumberger;38;100;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Kuehne+Nagel;DSV;136;50;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;UPS;DSV;119;50;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dow;AkzoNobel;129;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Air Liquide;AkzoNobel;124;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Baker Hughes;Marvell;119;31;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Takeda;GSK;245;26;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Merck;Regeneron;358;38;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;ConocoPhillips;Scotiabank;24;194;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;ExxonMobil;HSBC;27;161;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;DocuSign;National Instruments;23;50;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Automattic;Seagate;21;48;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Asana;Juniper Networks;18;30;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Heroku;Boehringer Ingelheim;19;141;år;Hur många år skiljer dem åt?
