fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Atlas Copco;Alfa Laval;153;143;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;SKF;Getinge;119;122;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Festool;Milwaukee Tool;101;102;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Skoda;Renault;131;127;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Microsoft;Hexagon;51;34;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Cognizant;Dassault Systèmes;32;45;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Huawei;Oppo;39;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Infosys;EQT;45;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Porsche;Scania;78;115;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Maruti Suzuki;Lamborghini;45;63;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Suzuki;Subaru;117;73;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;TD Bank;Hublot;71;46;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hisense;Sony;57;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Reddit;Pandora;21;44;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;NIBE;TomTom;74;35;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Truecaller;Marshall;17;64;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mizuno;Crocs;120;24;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Xiaomi;Uniqlo;16;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Indutrade;Zoom;48;15;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Notion;Camurus;13;35;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Champion;Smart Eye;107;27;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Roku;Marabou;24;110;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;KitchenAid;HTC;107;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Folksam;Slack;118;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Polestar;Bahco;9;140;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Skanska;Bonava;139;10;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Essity;SCA;9;97;år;Hur många år skiljer dem åt?
