fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Ratos;Industrivärden;92;82;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sagax;Heimstaden;26;28;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Probi;Recipharm;35;31;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mycronic;Pricer;37;35;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Latour;Kinnevik;41;90;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Latour;EQT;41;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lundbergföretagen;Investor AB;82;110;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;BioGaia;Sobi;36;25;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;HMS Networks;Sectra;38;48;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Troax;Profilgruppen;71;46;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hilleberg;IAR Systems;55;43;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Systemair;Garo;52;87;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hasselblad;Westermo;85;51;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Smart Eye;Stiga;27;92;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Thule;Plejd;84;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Surgical Science;Gränges;27;130;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;KPN;Xvivo;145;28;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;NCAB;Hufvudstaden;33;111;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;SPP;Oncopeptides;109;26;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Pandox;Folksam;31;118;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Wihlborgs;Vasakronan;102;33;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Trygg-Hansa;Corem Property;198;19;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sedana Medical;Skandia;21;171;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Primus;Hansa Biopharma;134;19;år;Hur många år skiljer dem åt?
