fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Activision;DeLaval;47;143;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Audemars Piguet;Acura;151;40;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Affirm;Cartier;14;179;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Alibaba;Fagerhult;27;81;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Airbus;Dustin;56;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;American Express;Carhartt;176;137;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Asics;Bilia;77;97;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Avast;Beijer Ref;38;160;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Axis Communications;Bufab;42;49;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bactiguard;Castellum;21;33;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bentley;Braun;107;105;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Binance;Berkshire Hathaway;9;187;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Biogen;Burberry;48;170;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;BioGaia;Catena;36;59;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Cadillac;Cuisinart;124;55;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Calendly;Calliditas;13;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Canva;Klaviyo;13;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Chrysler;Cellink;101;10;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Cloetta;Frigidaire;164;108;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Columbia;Converse;88;118;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Craftsman;Dometic;99;104;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Deezer;DeWalt;19;102;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;D-Link;Detectify;40;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dodge;Ducati;126;100;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Duolingo;Dow;15;129;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;EA;Essity;44;9;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Epic Games;Etsy;35;21;år;Hur många år skiljer dem åt?
