fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Sweco;Rejlers;29;84;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tobii;Fingerprint Cards;25;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vitrolife;Biotage;32;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;HiQ;Knowit;31;36;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Trustly;SEB;18;170;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Marabou;Cloetta;110;164;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Creades;Bure Equity;15;34;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Storskogen;Volati;14;23;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Addtech;Beijer Alma;25;43;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Essity;Vimian;9;5;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Yubico;Axis Communications;19;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mentimeter;Sinch;12;18;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;IFS;Fortnox;43;25;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tink;Lendo;14;19;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Readly;Storytel;14;21;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dustin;Inet;42;26;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Oatly;Pågen;32;148;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;SCA;Setra Group;97;23;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Electrolux;Mips;107;30;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Swedish Match;Kindred Group;111;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Handelsbanken;Avanza;155;27;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nordea;Nordnet;206;30;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Skanska;Serneke;139;24;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Intrum;Resurs Bank;103;25;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Uddeholm;Northvolt;358;10;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Gränsfors Bruk;Einride;124;10;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Polestar;Spendrups;9;129;år;Hur många år skiljer dem åt?
