fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;General Electric;Roche;134;130;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Standard Chartered;NatWest;57;58;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Société Générale;HSBC;162;161;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Seagate;SK Hynix;48;43;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Morgan Stanley;UBS;91;164;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tencent;Twilio;28;18;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Verizon;Vodafone;26;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;UnitedHealth;Tyson Foods;49;91;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;TD Bank;State Farm;71;104;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Telefónica;Telenor;102;171;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;PPG;PNC;143;181;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Eni;Repsol;73;39;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Komatsu;Liebherr;105;77;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;MAN;Mack Trucks;268;126;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Novo Nordisk;NTT;103;74;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lockheed Martin;Bosch;31;140;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Red Hat;Continental;33;155;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ubiquiti;Hitachi;23;116;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tencent;Crédit Agricole;28;132;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ubiquiti;Saudi Aramco;23;93;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;SK Hynix;Whirlpool;43;115;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;State Street;Eni;234;73;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Texas Instruments;Twilio;96;18;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;DigitalOcean;Westpac;15;209;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Palantir;Scotiabank;23;194;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Saudi Aramco;Databricks;93;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;UBS;Twilio;164;18;år;Hur många år skiljer dem åt?
