fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;TAG Heuer;IWC;166;158;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Harley-Davidson;Indian Motorcycle;123;125;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Breitling;Piaget;142;152;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Miele;De'Longhi;127;124;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Montblanc;Omega;120;178;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;MV Agusta;Moto Guzzi;81;105;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Braun;Tefal;105;70;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Frigidaire;Conair;108;67;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Duolingo;MasterClass;15;11;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Khan Academy;Calm;18;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Foodpanda;Just Eat;14;25;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Deliveroo;Grubhub;13;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vizio;Royal Enfield;24;125;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Wahl;Skillshare;107;16;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Skype;Tudor;23;100;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Panerai;Dyson;166;35;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Cuisinart;Bissell;55;150;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;KitchenAid;Naver;107;27;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vitamix;Babbel;105;19;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Breville;ExpressVPN;94;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nothing;Kodak;6;138;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Maytag;Brave;133;10;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Patek Philippe;WeTransfer;187;17;år;Hur många år skiljer dem åt?
