fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Vacheron Constantin;Bolt;271;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Longines;Cupra;194;8;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Trygg-Hansa;Atari;198;54;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Skoda;Kindred Group;131;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Babbel;Kawasaki;19;130;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Quiksilver;Bissell;57;150;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Investor AB;Dacia;110;60;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Brooks;Audemars Piguet;112;151;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Khan Academy;Keurig;18;34;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Telegram;Resurs Bank;13;25;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mini;Ralph Lauren;67;59;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Progressive;KTM;89;92;år;Hur många år skiljer dem åt?
