fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Beijer Electronics;Vitec;45;41;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Quinyx;OX2;21;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Detectify;Truecaller;13;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nobia;Semcon;30;46;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Beijer Electronics;Catena;45;59;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vitec;Catella;41;65;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Image Systems;Munters;43;71;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Semcon;VBG Group;46;75;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Inission;Hankook;53;85;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Catella;Trelleborg;65;121;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lime Technologies;Mekonomen;36;53;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Volvo Penta;Image Systems;119;43;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Karnov Group;Nobina;159;36;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bilia;Quinyx;97;21;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Xerox;OX2;120;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Trelleborg;Lime Technologies;121;36;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Brother;Coor;118;28;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;ZF;Coor;111;28;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Makita;Nobia;111;30;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Carnegie;Truecaller;223;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Höganäs;Detectify;229;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Doosan;Oneflow;130;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Höganäs;Oneflow;229;14;år;Hur många år skiljer dem åt?
