fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Henkel;Corning;150;175;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Panasonic;Mitsubishi Electric;108;105;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Marriott;Motorola;99;98;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nokia;PPG;161;143;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;NTT;Hilton;74;107;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Synopsys;Telstra;40;51;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vodafone;Hyatt;42;69;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Canon;Garmin;89;37;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Oracle;Nikon;49;109;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Philips;Hilton;135;107;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;3M;John Deere;124;189;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Telenor;Caterpillar;171;101;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Garmin;Epson;37;84;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Fujifilm;Oracle;92;49;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Infineon;Kingston;27;39;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ricoh;Synopsys;90;40;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Corning;Telstra;175;51;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Canon;Telenor;89;171;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vodafone;3M;42;124;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Kingston;Philips;39;135;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Henkel;Orange;150;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Palo Alto Networks;Nikon;21;109;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Orange;Epson;32;84;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Motorola;Mitsubishi Electric;98;105;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nokia;Palo Alto Networks;161;21;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Panasonic;NTT;108;74;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;John Deere;Infineon;189;27;år;Hur många år skiljer dem åt?
