fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Threads;Holmen;3;417;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Anthropic;Takeda;5;245;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;American Express;Bumble;176;12;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;DeLaval;Storskogen;143;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dyson;IWC;35;158;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Oatly;Cartier;32;179;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;BYD;Goldman Sachs;31;157;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Crocs;Hoover;24;118;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Frigidaire;Quinyx;108;21;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Black+Decker;Sinch;116;18;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mizuno;Sweco;120;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Champion;Volati;107;23;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Diesel;Etsy;48;21;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Fossil;Dropbox;42;19;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lacoste;Pandora;93;44;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Norwegian;Mekonomen;33;53;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;LinkedIn;IFS;24;43;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Crunchyroll;McAfee;20;39;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;iRobot;Semcon;36;46;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Beats;Latour;20;41;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Oncopeptides;Knowit;26;36;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Yandex;Sectra;29;48;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Storytel;Swatch;21;43;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nordnet;Coor;30;28;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vitec;Pricer;41;35;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sagax;Naver;26;27;år;Hur många år skiljer dem åt?
