fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Eli Lilly;Pirelli;150;154;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bristol Myers Squibb;Michelin;139;137;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Petrobras;Enbridge;73;77;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Marvell;Atlassian;31;24;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Goodyear;Liebherr;128;77;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hilti;Stripe;85;16;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Iveco;Caterpillar;51;101;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Prudential;Aviva;178;26;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Snowflake;Atlassian;14;24;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Datadog;Workday;16;21;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Emerson;Doosan;136;130;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bayer;Schindler;163;152;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Palantir;Cloudflare;23;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Gilead;Komatsu;39;105;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Teva;Repsol;125;39;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Schneider Electric;Marvell;190;31;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Eni;Biogen;73;48;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Confluent;Ecolab;12;103;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Rockwell Automation;Snowflake;123;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mastercard;ABN AMRO;60;35;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vanguard;Boliden;51;101;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Western Digital;Toshiba;56;151;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Stripe;Maersk;16;122;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;HashiCorp;Honeywell;14;120;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sanofi;Generali;53;195;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Allstate;Continental;95;155;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Gilead;Bayer;39;163;år;Hur många år skiljer dem åt?
