fråga;källa;år
Vilket av märkena är äldst?;återanvänt verifierat märke Activision (ålder 47) + DeLaval (ålder 143);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Audemars Piguet (ålder 151) + Acura (ålder 40);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Affirm (ålder 14) + Cartier (ålder 179);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Alibaba (ålder 27) + Fagerhult (ålder 81);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Airbus (ålder 56) + Dustin (ålder 42);2026
Vilket av märkena är äldst?;återanvänt verifierat märke American Express (ålder 176) + Carhartt (ålder 137);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Asics (ålder 77) + Bilia (ålder 97);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Avast (ålder 38) + Beijer Ref (ålder 160);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Axis Communications (ålder 42) + Bufab (ålder 49);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Bactiguard (ålder 21) + Castellum (ålder 33);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Bentley (ålder 107) + Braun (ålder 105);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Binance (ålder 9) + Berkshire Hathaway (ålder 187);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Biogen (ålder 48) + Burberry (ålder 170);2026
Vilket av märkena är äldst?;återanvänt verifierat märke BioGaia (ålder 36) + Catena (ålder 59);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Cadillac (ålder 124) + Cuisinart (ålder 55);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Calendly (ålder 13) + Calliditas (ålder 22);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Canva (ålder 13) + Klaviyo (ålder 14);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Chrysler (ålder 101) + Cellink (ålder 10);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Cloetta (ålder 164) + Frigidaire (ålder 108);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Columbia (ålder 88) + Converse (ålder 118);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Craftsman (ålder 99) + Dometic (ålder 104);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Deezer (ålder 19) + DeWalt (ålder 102);2026
Vilket av märkena är äldst?;återanvänt verifierat märke D-Link (ålder 40) + Detectify (ålder 13);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Dodge (ålder 126) + Ducati (ålder 100);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Duolingo (ålder 15) + Dow (ålder 129);2026
Vilket av märkena är äldst?;återanvänt verifierat märke EA (ålder 44) + Essity (ålder 9);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Epic Games (ålder 35) + Etsy (ålder 21);2026
