fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Hultafors;Boehringer Ingelheim;143;141;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sherwin-Williams;Karnov Group;160;159;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Pågen;Linde;148;147;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Marshall;Mips;64;30;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;LG;Vodafone;68;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hublot;Tobii;46;25;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Rabobank;EQT;54;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Coinbase;Sennheiser;14;81;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;DJI;Klipsch;20;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Razer;Casio;21;69;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Smart Eye;Hilti;27;85;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Roku;Canon;24;89;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;GoPro;Asics;24;77;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bolt;Maersk;13;122;år;Hur många år skiljer dem åt?
