fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;HP;Epson;87;84;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Baidu;NetEase;26;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lenovo;Yandex;42;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Airbus;ABB;56;38;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Iveco;DAF;51;98;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dunlop;JCB;137;81;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lenovo;Sennheiser;42;81;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;NetEase;SoftBank;29;45;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dunlop;DAF;137;98;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Telstra;Kingston;51;39;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Peterbilt;HTC;87;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Infineon;Hankook;27;85;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Toshiba;Dell;151;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Kenworth;SanDisk;103;38;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sennheiser;MAN;81;268;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Coursera;Corning;14;175;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nikon;Plaid;109;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;N26;Nokia;13;161;år;Hur många år skiljer dem åt?
