fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Schneider Electric;Substack;190;9;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bumble;Barclays;12;336;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;MAN;Grab;268;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Brother;Charles Schwab;118;55;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nomura;AXA;101;210;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Zurich;IBM;154;115;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mastercard;Sherwin-Williams;60;160;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Gojek;Genius;16;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bolt;Afterpay;13;12;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Quora;Coursera;17;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Microsoft;Visa;51;68;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Western Digital;SanDisk;56;38;år;Hur många år skiljer dem åt?
