fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Bvlgari;PPG;142;143;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Salvatore Ferragamo;Tudor;99;100;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Cadillac;Royal Enfield;124;125;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Morakniv;Hamilton;135;134;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Chevron;Moulinex;147;89;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;KTM;Converse;92;118;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;UPS;Nolato;119;88;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Polaroid;Shell;89;119;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Baker Hughes;Kinnarps;119;84;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Rejlers;Halliburton;84;107;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bentley;Ryobi;107;83;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Timberland;SCA;74;97;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Salvatore Ferragamo;Lotus;99;74;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Wrangler;Wihlborgs;79;102;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mazda;JM;106;81;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;FromSoftware;Eli Lilly;40;150;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Leica;Ubisoft;157;40;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nespresso;Cloetta;40;164;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Beijer Ref;IFS;160;43;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;IAR Systems;Karnov Group;43;159;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Opel;Beijer Alma;164;43;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;NCC;Teva;38;125;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Triumph;HMS Networks;124;38;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;SoundCloud;Vacheron Constantin;19;271;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Prudential;Deezer;178;19;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;eToro;Krups;19;180;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Omega;Glassdoor;178;19;år;Hur många år skiljer dem åt?
