fråga;källa;år
Vilket av märkena är äldst?;återanvänt verifierat märke Burberry (ålder 170) + Santander (ålder 169);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Breitling (ålder 142) + Bristol Myers Squibb (ålder 139);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Investor AB (ålder 110) + Phillips 66 (ålder 109);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Salvatore Ferragamo (ålder 99) + Air France (ålder 93);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Porsche (ålder 78) + Uniqlo (ålder 42);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Zara (ålder 51) + Kinnevik (ålder 90);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Nolato (ålder 88) + Westermo (ålder 51);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Bure Equity (ålder 34) + Ralph Lauren (ålder 59);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Calvin Klein (ålder 58) + Pagani (ålder 34);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Norwegian (ålder 33) + Lotus (ålder 74);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Guess (ålder 45) + Kindred Group (ålder 29);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Heimstaden (ålder 28) + Capcom (ålder 47);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Dacia (ålder 60) + Smart (ålder 32);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Vans (ålder 60) + Smeg (ålder 78);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Ryanair (ålder 42) + ConocoPhillips (ålder 24);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Plejd (ålder 17) + Mini (ålder 67);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Nederman (ålder 82) + Roblox (ålder 22);2026
Vilket av märkena är äldst?;återanvänt verifierat märke GitHub (ålder 18) + VBG Group (ålder 75);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Timberland (ålder 74) + Riot Games (ålder 20);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Unity (ålder 22) + Garo (ålder 87);2026
Vilket av märkena är äldst?;återanvänt verifierat märke JM (ålder 81) + Kraken (ålder 15);2026
Vilket av märkena är äldst?;återanvänt verifierat märke DigitalOcean (ålder 15) + Thule (ålder 84);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Kinnarps (ålder 84) + Trello (ålder 15);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Perplexity (ålder 4) + Pågen (ålder 148);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Swedish Match (ålder 111) + Vimian (ålder 5);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Nothing (ålder 6) + Wahl (ålder 107);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Heart Aerospace (ålder 8) + Vitamix (ålder 105);2026
