fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Birkenstock;Vercel;252;11;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Supabase;Holmen;6;417;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Carnegie;Linear;223;7;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Midjourney;Uddeholm;5;358;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ducati;Nordnet;100;30;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hugo Boss;Bitdefender;102;25;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Seiko;Fossil;145;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Skype;Saab;23;89;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Roblox;Fidelity;22;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Miele;Naver;127;27;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nintendo;iRobot;137;36;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Swarovski;Skechers;131;34;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mozilla;UnitedHealth;28;49;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bure Equity;Norton;34;44;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Profilgruppen;Iberia;46;99;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lululemon;Wix;28;20;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Webull;Affirm;9;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Black+Decker;Activision;116;47;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;HTC;Beijer Electronics;29;45;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Interactive Brokers;Sagax;48;26;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Discord;Crunchyroll;11;20;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Braun;TCL;105;45;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vans;Carhartt;60;137;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Wahl;Vitamix;107;105;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Industrivärden;Garo;82;87;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Recipharm;Capio;31;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lifco;Fagerhult;80;81;år;Hur många år skiljer dem åt?
